localID;extractionDate;globalRating;positionOnRanking;sitesOnRanking;totalReviews;userName;userLocation;userContributions;tripType;reviewWritten;reviewVisited;reviewRating;reviewLanguage;reviewFullText
MAG021;2021-08-20 15:43:17.995;4.5;1;355;24454;Benjamin W@benjaminw797;Genoa, Italy;379;;2020-10-19;2020-10-01;5;en;This place is so worth seeing. It is quite impressive and there is a wonderful riverside walk with shops, restaurants etc.
MAG021;2021-08-20 15:43:18.042;4.5;1;355;24454;Rolph Engel@rolphengel2020;;2;;2020-10-12;2020-10-01;5;en;Walking on the top level is amazing! The view you have at that point (and looking down through the openings......) is very nice.
MAG021;2021-08-20 15:43:18.089;4.5;1;355;24454;Lee@844lilam;Salt Rock, South Africa;85;Solo;2020-10-11;2020-10-01;5;en;The vibrancy of the Historic Culture transforms one's experience in the Douro River & it's Margins, into an unforgettable Memoir
MAG021;2021-08-20 15:43:18.135;4.5;1;355;24454;Chloe D@imjustagirl16;York, UK;225;;2020-10-10;2020-10-01;5;en;I'd recommend walking over both the top and bottom of the bridge for different perspectives of Porto city and Vila Nova de Gaia (other side of the city). Bonus points if you head up to the top at sunset for spectacular views!
MAG014;2021-08-20 14:22:02.443;4.5;3;726;30707;Anthony@techydude71;Lisbon, Portugal;55;;2021-05-06;2020-10-01;5;en;Fascinating monastery, great for photographers, multiple levels, interesting multi-century architecture, the showow-play is great for photography earlier in the day or later in the afternoon. (actually did this in 2019, not 2020)
MAG014;2021-08-20 14:22:07.815;4.5;3;726;30707;Jorge G@jorgeg363;Porto, Portugal;151;;2020-11-02;2020-10-01;4;en;Very very beautiful.Very well preserved.the Cloister is simply superb!Unmissable visit for those who like these chunks of history.It is a pity to be able to visit a very small part of the monastery.Beautiful church with an absolutely immersive atmosphere.
MAG014;2021-08-20 14:22:07.971;4.5;3;726;30707;Imma B@ImmaB10;Barcelona, Spain;271;Friends;2020-10-05;2020-10-01;5;en;Although all t'he vist is worthly, t'he cloister us simple wonderful. T'he tourist will enjoy this Spacey. You can't miss it
MAG010;2021-08-20 13:11:00.298;4.0;6;726;36979;ivafermol@ivafermol;Madrid, Spain;189;;2020-10-15;2020-10-01;5;en;The tower is quite beatiful and impressive. It is directly in the water with kind of a small beach in front, curious.
MAG010;2021-08-20 13:11:00.346;4.0;6;726;36979;Bo Harbeck@boh984;Luxembourg;441;Couples;2020-10-14;2020-10-01;5;en;Do yourself a favor and take a tuctuc to this location. It’s quickly seen but beautiful Go back direction town by foot along the water. The next landmark is not far
MAG010;2021-08-20 13:11:00.420;4.0;6;726;36979;Imma B@ImmaB10;Barcelona, Spain;271;Friends;2020-10-05;2020-10-01;4;en;A must un Belem. This old tower  is an old tower beside t'he River and the views are nice. Actually, because of COVID it's not allowed to  go up the tower
MAG047;2021-08-21 13:08:23.747;5.0;1;71;13342;Florine M@FlorineM50;Riga, Latvia;5;Couples;2020-11-11;2020-11-01;5;en;Huge domain with caves, tunnels, beautiful statues and beautiful edifices. You get lost really easily and that’s the fun of it. 
MAG032;2021-08-21 10:23:40.421;4.5;2;71;18392;Valéria@valtestaa;Porto, Portugal;641;Friends;2020-11-11;2020-11-01;5;en;The Park and the Palace are incredible! It’s definitely a must see! It’s one of the most beautiful castles/palaces I’ve ever been! It’s so colourful, among nature and on a hill with a gorgeous view! It’s a breathtaking view from up there! Defined worthy seeing it! The only negative side is that you will need to take a cab or a tuktuk to go up there! But if you’re lucky you’ll get a nice driver and he’ll stop in secret spots where you can have an amazing view from the Palace! You can check in the pictures I’ve posted! 
MAG021;2021-08-20 15:43:12.357;4.5;1;355;24454;Rafał PL@RafalPOLSKA123;Lodz, Poland;7;Couples;2020-12-13;2020-11-01;5;en;Adorable place, especially in the evenings (we caught absolutely stunning view of the moon from there). One of the must see places in Porto!
MAG014;2021-08-20 14:22:02.706;4.5;3;726;30707;Jaya@Jayalobin;;6;Couples;2020-12-20;2020-11-01;5;en;Very beautiful and colorful specially when it’s sunny. The view is amazing for a footing with beautiful flowers around
MAG014;2021-08-20 14:22:02.737;4.5;3;726;30707;Jacqui R@liminal-light;Oxford, UK;75;;2020-11-26;2020-11-01;5;en;This has been the highlight of our Lisbon trip. It really is mind blowing! Construction began in 1501 and was completed in 1601. The stone 'lace work' is Incredible! A must visit if in Lisbon. Closed on Sundays! 
MAG010;2021-08-20 13:10:54.689;4.0;6;726;36979;Jacqui R@liminal-light;Oxford, UK;75;;2020-11-26;2020-11-01;5;en;A beautiful piece of architectural history, out in the fresh open air!! We walked along the path, stopping for a coffee at one of the wagons! Very happy to find they had vegan oat milk!! Access to the 'torre' was closed. However it was still enjoyable to see and photograph!
MAG010;2021-08-20 13:10:54.783;4.0;6;726;36979;David l@davidlR2656KI;;9;Couples;2020-11-20;2020-11-01;4;en;Beautiful  place but the info on google are wrong we went there and the torre is close.... i m sure about covid  situation.. but we went there coz on  google  still open and you can visit doing tour inside.... but unfortunally we just had to enjoy the outside and anyway the amazing panoramic
MAG010;2021-08-20 13:10:54.802;4.0;6;726;36979;FABIOLA C@faby424;Charneca da Caparica, Portugal;86;;2020-11-14;2020-11-01;5;en;Very nice historical place. Well done and is located in a very prime location. Very easy access. Parking is a bit difficult on that area. 
MAG010;2021-08-20 13:11:00.158;4.0;6;726;36979;Valéria@valtestaa;Porto, Portugal;641;Friends;2020-11-09;2020-11-01;5;en;Torre de Belem is a classic stop in Lisbon! It’s a must see for sure! We went in there however it was closed due to coronavirus, even though it was nice just seeing it! And later enjoy the Pasteis de Belem 😅
MAG047;2021-08-21 13:08:23.573;5.0;1;71;13342;prguru2015@prguru2015;Salford, UK;588;;2021-01-06;2020-12-01;5;en;Such a fabulous place to visit and so much to see. Whimsical turrets and amazing statues, caves and a well. A great place to take a picnic although there is a cafe, I think its completely open air but not sure. The house is definitely work a look too, I particularly like the ornate doors.
MAG032;2021-08-21 10:23:34.967;4.5;2;71;18392;lolahoudebine@LolaHHT;;14;Couples;2021-01-08;2021-01-01;5;en;This palace is beautiful. Everything from the inside out it beautiful. Make sure to visit the garden in summer!
MAG014;2021-08-20 14:22:02.633;4.5;3;726;30707;Prior@Ga_Pri0r;;6;;2021-02-13;2021-01-01;1;en;There used to be an ancient library here. That used to be a drawing card. Now, the drawing is not there as it is just your average church, not a tourist attraction.
MAG014;2021-08-20 14:22:02.559;4.5;3;726;30707;fernandez@castrofernande;Beijing, China;24;;2021-04-18;2021-02-01;5;en;Amazing monastery, huge building with kinda Gothic architecture. The ticket is 10 euros and from city center to there tram/bus 15E that costs 1.5 euros one-way. Inside is quite big but no so much to see, is more about the history and architecture I believe.
MAG014;2021-08-20 14:22:02.599;4.5;3;726;30707;belgianguy1@belgianguy1;Bruges, Belgium;10995;Solo;2021-02-24;2021-02-01;4;en;Wow this building is massive, when I stood in front of it I was in total awe! Unfortunately only the exterior can be viewed now, as it's currently closed for tourists as part of the ongoing covid-19 restrictions, also the church which is normally free to visit, is now locked :-(There's a beautiful park in front, with a big fountain that's illuminated at night, check it out!
MAG010;2021-08-20 13:10:54.517;4.0;6;726;36979;fernandez@castrofernande;Beijing, China;24;;2021-04-18;2021-02-01;5;en;Lisbon is a wonderful place to discover. There's so much to see and you will need many times there so all can be revealed. I'm big on getting a scooter to enjoy. My favorite is still the Caparica Coast. Food is Excellent! Enjoy it to the MAX!
MAG010;2021-08-20 13:10:54.602;4.0;6;726;36979;belgianguy1@belgianguy1;Bruges, Belgium;10995;Solo;2021-02-01;2021-02-01;4;en;It's a bit underwhelming when you actually get here, but it's still a nice and cute tower, with a long history, and a great riverside location...I could only view it from the outside, as it's closed for visitors at the moment (new lockdown rules, january 2021)
MAG093;2021-08-21 16:14:35.396;4.5;1;101;6805;Ver@Ver0-n1cha;;5;;2021-05-05;2021-04-01;1;en;Your legs will tire walking these stairs. The stairs themselves could do with complete renovation. They are gritty.
MAG093;2021-08-21 16:14:35.487;4.5;1;101;6805;Florrie@Fl0-bah;;4;;2021-04-28;2021-04-01;2;en;We give a star to views. Another star to the historicity. What we did not like is the cleanliness of the stairs. Cleaning and painting could improve a lot
MAG021;2021-08-20 15:43:12.056;4.5;1;355;24454;paulo@pg467182;Lisbon, Portugal;4;;2021-05-18;2021-04-01;5;en;we love this place dom luis bridge one of the main attraction from porto. we were there for holiday.
MAG021;2021-08-20 15:43:12.104;4.5;1;355;24454;Zalewski_Martin@Zalewski_Martin;Düsseldorf, Germany;330;;2021-05-03;2021-04-01;4;en;One of the most popular place for photos, from here you get a good view for both sides of Porto, the centre and Gaia
MAG014;2021-08-20 14:22:02.518;4.5;3;726;30707;Deamonpt@Deamonpt;Palmela, Portugal;93;Family;2021-04-18;2021-04-01;5;en;Amazing zone where you can see beautifully handcrafted buildings with nautical themes. Very safe area for kids with loads of police around. Highly recommended
MAG010;2021-08-20 13:10:44.426;4.0;6;726;36979;Martin D@Mdiasy;;4;Friends;2021-05-13;2021-04-01;5;en;Historical place! Worth to visit this beautiful place. We have pass by long history since 16th century from this place when Portuguese started their journey to imperialism and ended in this place. Love to see back history of 16th century in the present day. Would recommend.
MAG010;2021-08-20 13:10:44.463;4.0;6;726;36979;Joao F@jofdzy;;3;Friends;2021-05-09;2021-04-01;5;en;Love the historical place of Portugal from where Vasco De Gama  started his journey to India.Love to visit this world heritage site. Would recommend.
MAG047;2021-08-21 13:08:23.499;5.0;1;71;13342;Sofia Mehta@sofiasY9728YP;Elizabeth, NJ;43;Couples;2021-05-07;2021-05-01;5;en;I’m not gonna extend myself writing about it...it’s too beautiful to describe! Just go there you won’t regret it. It’s absolutely magical! 
MAG032;2021-08-21 10:23:26.708;4.5;2;71;18392;Patrick E@374patricke;;77;Family;2021-06-18;2021-05-01;3;en;Great beautiful place. We went with our baby, which is a bit harder. We would recommend you to get the bus from the sintra train station or national palace (7 euro per person both ways). Baby’s are for free in the bus and at the palace. It is still a lot of walking with the baby, so maybe better to skip it and stay in the center.
MAG032;2021-08-21 10:23:34.677;4.5;2;71;18392;Julia K@J3997DMjuliak;Santa Clara, CA;51;;2021-06-09;2021-05-01;5;en;It was a wonderful experience! The Palace is great, surrounded by a stunning park. But be careful going there in the evening, as the last bus bringing you to Lisbon is at 7.50 pm and we almost missed it!  On top of the hill might also be windy. So maybe it's not a bad idea to take a hoody with you.
MAG032;2021-08-21 10:23:34.832;4.5;2;71;18392;Sofia Mehta@sofiasY9728YP;Elizabeth, NJ;43;Couples;2021-05-07;2021-05-01;4;en;I’ve been wanting to visit palácio da pena for years now. We bought our tickets through TripAdvisor and were very upset when our entry was denied with TripAdvisor tickets. We had to purchase them all over again! It is a beautiful place and I deduct a star due to the entrance problem we faced. Don’t buy your tickets in advance. It seems pointless. 
MAG021;2021-08-20 15:43:06.191;4.5;1;355;24454;4plusadogandcat@4plusadogandcat;London, UK;737;Family;2021-06-29;2021-05-01;5;en;Beautiful views from both levels - but the top is the showstopper. You can get the funicular from one side and the cable car from the other. There’s a lovely park on the other side too with a cafe with great views. We got the cable car down to riverside then walked back to traverse the bridge on the lower level to return.
MAG021;2021-08-20 15:43:06.244;4.5;1;355;24454;FyreFaery@FyreFaery;Tomar, Portugal;97;;2021-06-28;2021-05-01;5;en;What a gorgeous feat of engineering and the night time double reflection in the water is so beautiful!! 
